sector,urban,admin,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,draw_8,draw_9,draw_10,draw_11,draw_12,draw_13,draw_14,draw_15,draw_16,draw_17,draw_18,draw_19,draw_20,draw_21,draw_22,draw_23,draw_24,draw_25,draw_26,draw_27,draw_28,draw_29,draw_30,draw_31,draw_32,draw_33,draw_34,draw_35,draw_36,draw_37,draw_38,draw_39,draw_40,draw_41,draw_42,draw_43,draw_44,draw_45,draw_46,draw_47,draw_48,draw_49,draw_50,draw_51,draw_52,draw_53,draw_54,draw_55,draw_56,draw_57,draw_58,draw_59,draw_60,draw_61,draw_62,draw_63,draw_64,draw_65,draw_66,draw_67,draw_68,draw_69,draw_70,draw_71,draw_72,draw_73,draw_74,draw_75,draw_76,draw_77,draw_78,draw_79,draw_80,draw_81,draw_82,draw_83,draw_84,draw_85,draw_86,draw_87,draw_88,draw_89,draw_90,draw_91,draw_92,draw_93,draw_94,draw_95,draw_96,draw_97,draw_98,draw_99,draw_100
agri_aqua,urban,Bakel,87956,173293,126142,98562,108477,100994,258432,140912,173813,286881,192632,128441,291447,280265,320553,154390,115725,150486,212927,115017,112074,445282,133669,185119,116853,256349,212535,262891,124167,147606,559746,301392,467509,89332,90437,175099,415372,80296,130976,304110,354519,389498,45139,351702,563236,82984,170256,263922,245953,71397,79839,297592,141327,175844,261516,73738,314574,118026,248129,698400,119068,235224,122586,117401,106494,185353,321626,87614,215506,384760,728778,166494,624966,196420,441772,304101,203355,563228,72529,281266,64768,339704,284672,205752,223554,214742,36335,153928,52180,81756,164344,108230,342259,99982,579894,213207,562953,215831,380808,323839
agri_aqua,urban,Bignona,69176,32713,36547,102882,59588,78707,105882,78286,32171,53959,77298,83016,108246,23870,114134,46552,119585,230143,126804,83797,127212,20698,60126,117890,89398,49590,111460,60334,54631,58944,83615,37145,73508,53870,74630,80285,111869,25444,82968,84037,39534,109484,52225,74229,110389,119508,122021,99829,117844,32069,132183,255169,43894,42708,102890,27559,61587,62678,96105,58740,14007,52029,93480,21705,82009,88944,41880,40014,69989,110237,17960,93516,60830,73818,94409,137302,43170,84398,40607,50749,96155,27260,236045,146099,37481,39268,24341,240709,276983,128167,45567,56914,68916,28432,105342,139017,70414,76746,93439,34383
agri_aqua,urban,Birkelane,197733,202523,74085,301310,319178,85139,106268,235173,173418,146325,160365,102383,314726,81750,146265,94346,145278,341707,439177,219713,121011,312869,89821,95552,91802,133021,96944,182239,122727,108050,159935,132601,177083,56530,243032,259307,255239,96367,183897,77946,160792,171623,194201,59421,318149,206379,109951,155401,163486,154829,122604,301858,171741,191699,228977,278440,251537,144576,122166,153201,161430,80456,114293,227325,143364,295685,96173,96976,303630,180707,361572,334334,231651,76375,201539,127443,282668,118089,75513,124975,245003,157943,97803,179145,191970,245356,72609,176339,229839,135151,227151,422223,134432,124923,279001,184301,164758,195719,148073,133836
agri_aqua,urban,Bounkiling,171893,233414,190629,122589,165100,219489,138114,293174,152017,110987,116056,82217,136872,197460,103597,189976,192531,144888,109781,222450,120450,130463,153070,220298,154366,104391,185413,131436,214368,147070,199509,159192,235517,139364,205264,140757,113134,252368,92279,103225,127544,264642,183941,177089,281164,186886,113625,118588,133590,131859,161353,120823,166663,65456,87925,147975,131192,170462,91041,99643,101934,119233,129931,163774,243909,133060,134347,115597,206961,134749,325084,194866,203434,122145,175895,157401,131838,191485,170723,309370,107348,186502,85613,155520,191560,248319,208835,155317,86322,150532,269128,252158,228661,215783,258448,154870,159291,80033,173029,247198
agri_aqua,urban,Dagana,147745,240205,264500,194238,252750,292910,170914,187809,89156,135525,237967,187456,166591,233114,254432,217730,322928,210948,278192,90842,92758,250991,181877,198904,161330,203825,209256,296216,121613,144262,236581,144066,128635,128194,74190,307841,370922,152098,130545,173099,156967,144001,267742,176263,309248,253341,226471,263424,348411,216064,221574,85350,326188,199652,284591,192254,282464,201400,287122,158948,187740,156127,121887,287171,367147,196334,192021,134121,294112,368074,234923,343245,169007,275872,192735,216697,322496,183988,264427,110933,244775,300252,188676,277760,455317,301251,280507,240909,193870,308040,186324,145282,206541,209912,184305,332713,265426,117879,112491,356554
agri_aqua,urban,Dakar,167572,540257,87036,146664,76131,220542,68481,122361,604223,265489,232184,119752,252419,216044,54913,163768,162271,367637,54493,195975,146276,93526,80038,273394,36248,130726,307430,611344,282509,71300,158569,144095,102162,210454,254643,171674,84811,330747,101064,91999,165716,145176,98002,158291,99081,51228,151919,70312,111376,123464,116904,137445,241286,383170,161996,126217,353935,499491,393224,143579,368288,449191,269782,248835,53184,144306,141170,231334,579320,292860,233906,345706,110697,160819,81074,396524,136394,140493,114835,124812,330788,96162,62988,372285,155362,86534,92953,81524,50199,112194,183029,88954,129495,111351,105640,155005,129627,264519,428973,125517
agri_aqua,urban,Diourbel,69421,113289,82588,291841,50391,128059,156454,97447,42384,31035,43417,107498,64815,32981,29320,95126,106213,49872,53542,39005,87706,51068,100350,195108,54405,96461,107521,47311,32861,77320,48568,77166,118961,91337,158573,94263,115404,50892,50346,69694,68547,69049,64211,142159,67759,53166,62199,88043,74829,110086,60451,61006,89561,40691,66124,59182,150536,89447,66799,96142,84674,33551,87264,85463,82070,90174,50799,69049,59765,96779,81495,55011,56895,34001,76430,132790,52837,49716,59989,46925,55236,36077,53319,59017,45285,50189,47124,76421,58375,63936,37430,129296,87593,116538,93200,44179,147112,151737,62961,50006
agri_aqua,urban,Fatick,62912,70534,60486,67395,65825,46782,48861,46647,27622,33556,37105,53865,55001,60096,36844,46881,66181,74355,106861,45639,59246,45320,78163,43636,106353,29201,106758,85436,34914,55332,43842,105912,38292,84056,33811,36906,67969,54833,83565,53414,150330,60349,30986,50068,65251,109894,32766,62628,84821,63441,69198,73611,61863,70856,73528,66800,40648,55969,41376,56552,69888,47821,57830,45401,66121,63146,103402,92652,37899,78261,44797,78888,49399,57718,76057,73896,46274,82758,79531,45245,62380,50249,59745,37906,76293,41167,57772,40603,49389,60767,44097,80968,110028,90812,41566,42795,56103,76356,47946,45185
agri_aqua,urban,Foundiougne,126811,143077,109969,108201,166670,191533,160775,125260,131182,136403,119720,161657,142966,119413,147410,157190,162210,168698,92558,107790,181990,252498,98593,132532,117226,157170,147327,100823,155427,265234,113058,183602,179102,176545,116117,146030,133981,168666,88221,164002,155515,101126,147629,166666,139382,182723,201665,110232,99070,103173,164025,156819,124446,133576,103956,140325,159893,104145,82718,100403,129026,152215,134298,186363,131045,178924,79888,145723,135079,119607,115691,140316,175746,121360,141149,120758,155052,167059,161371,187836,157456,98574,121645,126454,136798,188487,143549,136586,117042,112571,214595,153660,234893,118350,130491,132871,225691,207701,136609,155577
agri_aqua,urban,Gossas,34525,111830,32133,54933,41267,38361,56942,182114,39237,121004,133474,24852,47880,136088,68354,33623,42239,48375,21577,44349,98436,34455,82122,57573,167769,108334,65629,34745,27465,106528,49766,45123,79744,94708,40336,38637,67572,57839,70178,52009,38602,115315,25948,74613,193739,61939,18430,66625,97112,36263,83099,108572,37393,131368,116552,115678,108485,14539,32291,45388,79568,111236,81212,81865,113701,118847,342088,75895,66493,25283,91118,60956,159482,60483,64953,109881,106669,21588,30557,71991,57414,41640,29583,108465,42359,145823,82674,53674,25152,32400,24969,38689,35058,125127,43346,36209,133058,61958,19314,98778
agri_aqua,urban,Goudomp,154690,66977,106303,143917,72345,80515,69665,112670,104553,90554,132527,108367,141144,129401,135345,34582,121566,63247,82965,50055,98712,134067,113024,109257,86535,107008,128687,93945,119013,74463,117611,62525,108781,90253,154647,122327,74159,79251,144107,98986,112194,110000,111728,77301,99096,134327,107479,72967,77039,140276,157912,149573,117506,92126,75143,128418,129765,139021,89398,105368,176142,91476,85647,94636,156330,71396,109676,85222,63657,111158,84452,166047,229649,134720,149350,142559,79074,101634,119819,105996,117980,92177,44597,158525,96662,125392,97225,73530,54149,164745,85401,158500,123050,106183,67362,75130,68656,103834,88090,81840
agri_aqua,urban,Guinguineo,176266,341060,143602,154460,370889,143622,133405,365381,231106,88777,100010,224461,261961,202266,186198,131479,154349,227887,152236,206447,128953,262179,320353,255430,217629,221993,227851,147815,252093,292775,245919,205948,137505,198293,209986,204412,201303,189884,218932,293795,322483,349419,254282,231419,223610,139382,586036,412739,149879,290685,176149,201212,210838,187674,185736,294041,216557,219017,198962,160196,258582,119810,231117,65629,223722,206208,144487,255971,223031,277287,194547,232136,251594,185559,258753,185894,263600,174960,175332,138309,260124,232649,143711,330780,68873,179018,186806,302459,108285,275620,179588,147331,112893,113260,219732,214100,144080,161154,227518,328719
agri_aqua,urban,Kaffrine,242384,176224,260613,200138,145210,247249,142450,238772,196731,203752,165240,150090,200953,132877,168755,445055,318663,178940,191990,176547,322352,313035,187510,175637,263835,261528,169282,129376,136929,262983,187192,174006,260183,137729,240498,154495,131573,192091,142524,262837,134686,152618,177323,303765,173028,267600,171218,196324,335027,180087,202404,195728,279327,202625,250259,207994,124016,227406,281176,178595,153839,153105,215651,221995,188904,167663,238430,191361,175786,235817,131782,182609,172954,149320,248985,155957,132341,190164,143988,296968,189323,216280,279425,222889,274549,123343,177993,163070,144012,203920,163981,239076,135098,211410,161490,215241,238051,164970,271018,196991
agri_aqua,urban,Kanel,120333,150008,116794,134407,106822,138168,202417,174836,250738,104044,175461,219800,175338,89084,103960,124045,140601,165247,157408,188353,105646,117297,99018,225530,115721,111494,384113,198591,127820,151653,196966,302607,181401,138343,213335,208212,120377,106797,192015,218093,119373,101180,96601,42909,252898,223979,238313,191918,185093,101970,178451,170957,145224,206041,138158,212916,70099,121530,147416,190631,119062,163235,111282,235432,237337,255934,83223,194384,138540,125285,152583,95990,109235,312534,172038,300063,174901,62805,165410,126316,129689,123557,151849,146106,144431,171177,238367,155207,130087,198037,329888,208943,262033,89989,186995,170010,266550,156515,163603,173290
agri_aqua,urban,Kaolack,433499,182220,265239,170042,275990,150430,206491,740796,715113,377193,283587,277602,314966,334829,283979,351527,202488,288000,301555,462106,837198,257732,396201,380719,321996,273235,713171,239384,308533,319750,522324,269945,434127,423222,290677,262804,436248,349411,349987,260068,80746,231463,378280,235383,275283,218946,234836,173553,293092,191899,177870,329327,242847,281786,255965,157208,386611,187858,254853,233361,528241,259883,281284,154995,471960,162176,391632,391123,139977,326066,197787,504116,363839,200756,249033,197100,244814,431170,245683,188959,160534,355816,190178,178777,348276,561296,230717,241823,543681,228146,280135,272250,147331,432728,151494,227907,130807,254234,262998,303531
agri_aqua,urban,Kebemer,71201,83883,75186,75976,113398,462493,58445,113275,106900,178215,103935,112379,155169,184572,78879,108577,265061,164866,206155,225853,99403,151846,78678,118165,61798,59639,150269,86581,125391,98802,249735,174196,169068,45752,109831,261445,95034,127960,43287,159242,53007,178630,83905,59149,76518,190363,271710,120698,73107,41876,93947,143511,114812,74958,168009,89924,68270,111471,298374,98935,93315,114241,15252,56234,104206,111166,35098,290969,366664,269076,141949,117779,195681,48984,143732,94007,92528,171909,200206,91627,117317,75776,184152,213656,135613,119942,192115,198220,214608,106810,110307,61370,103409,122255,228842,38688,144410,212009,89640,124166
agri_aqua,urban,Kedougou,52305,105079,69086,89279,130430,56581,105251,118235,121728,52791,142591,72028,121606,70825,77580,71466,71736,167647,91590,112678,70529,84063,141964,118988,61722,112665,141020,110126,117112,100131,93380,56948,122198,95034,109902,69073,72460,107710,81044,106618,96146,53903,109350,92688,97742,66379,54919,81731,96853,108039,82491,137420,58702,79113,60679,103723,73434,107545,105682,109129,103403,84594,48034,87939,101589,86389,59045,65445,91665,83177,122027,67973,142486,86780,104690,51362,78153,78266,111625,82876,137150,100630,92964,92451,143092,94725,79982,127045,58432,91508,49529,91146,40478,173445,50854,95486,83003,107729,95111,87606
agri_aqua,urban,Kolda,70365,66073,69748,108108,80887,106813,38601,65814,64231,67154,34275,75530,98733,85238,42749,109009,81493,59992,87852,69219,53767,106106,72305,114493,77137,94344,73510,46222,87609,66387,77992,88218,76971,64853,116463,77543,72876,54918,80140,91636,88616,74200,72292,56600,44039,127512,272245,99722,64542,119823,123251,137929,104737,107918,84456,70485,75434,96161,23640,72278,39532,78489,61104,53437,111767,53907,67256,86837,51316,77005,45197,116116,41248,43816,184991,68654,115637,80169,48731,130642,90187,103367,60148,66569,144684,124087,43401,53732,71132,66279,38691,39209,88199,89718,60313,64702,67684,67353,46483,37726
agri_aqua,urban,Koungheul,300048,69560,205227,167412,132289,89173,267011,100995,122291,69736,88797,131670,56215,131576,100408,196480,117525,46569,95197,148188,87773,99614,103122,115248,141334,215600,97204,96620,309110,71702,172541,149194,70866,156140,162584,240374,129733,258346,111206,125601,78934,111883,169044,107091,154165,105979,73068,116795,101913,110558,77025,120471,101232,130567,130076,141367,80125,83719,82935,125028,81731,131298,94928,148137,83038,112752,256515,107412,132361,167394,105838,213828,102300,120001,140947,115258,67258,167454,123568,197118,98976,97048,127898,235166,84288,123268,164628,92372,153264,124581,211069,80271,73733,123658,103776,90200,162746,99478,204951,178321
agri_aqua,urban,Koupentoum,81883,80031,32983,210343,23877,37124,26100,174356,111640,167399,78986,48181,43189,173954,30069,160295,89946,100488,105500,414107,74267,103476,120460,267416,35310,75802,146782,125141,113613,81359,91081,160986,54761,184074,234404,115300,47446,136845,36788,84143,164198,132030,61122,180663,224960,110507,224337,94908,184336,135577,33680,94258,65381,179859,18476,151925,129061,73144,104116,262675,132513,165927,118777,252217,80557,119720,162959,68126,78851,124245,50355,166516,92589,71284,59286,76466,59866,73771,160050,65731,261156,24127,125766,107749,292760,247550,75050,34059,88988,97594,184229,93747,124560,143388,97942,112067,104126,169127,91695,127016
agri_aqua,urban,Linguere,133112,235656,150748,148130,119651,96456,95412,112970,225817,161054,129782,135892,85493,83192,77287,141880,156835,89297,179806,72340,124481,188835,128853,176756,72433,154219,184521,109883,77445,143909,171613,131866,73401,57633,170531,192630,198473,74564,140139,151727,160419,87349,97143,225242,101110,161482,190630,238475,82498,119567,128980,100941,192124,115445,117411,92718,180468,196258,106231,78032,150311,167917,76080,117414,83590,170345,69056,234677,105447,108095,75058,200563,159543,210766,100005,145872,82040,149385,212314,95884,194314,70652,80512,107331,98648,130181,102321,116418,156091,91822,118788,100654,152923,156203,248527,155286,196832,121572,241824,234789
agri_aqua,urban,Louga,95974,64153,136570,66421,79892,176280,126800,34692,42072,93238,33751,57194,140194,90983,60275,120851,59606,72962,72924,35958,64071,212942,21940,86705,143892,76483,147751,93863,125482,85158,27246,211859,61834,120884,102699,53799,38772,127606,89500,98726,197499,74559,153122,115051,38392,80004,66787,148939,84503,125700,66980,191997,239357,171531,33797,19722,197609,75310,37194,196161,138958,75198,117784,33788,89594,59225,88971,114675,100065,293257,131380,92840,57191,100658,167493,53647,117822,42420,97051,76992,167803,46417,29644,111958,88193,99861,37132,70358,96908,85865,94263,44691,53082,84796,66631,80373,28273,157475,60909,108441
agri_aqua,urban,M.backe,52624,50615,198973,124746,168566,58802,56717,117451,60905,156505,71882,96565,95976,127747,136637,55143,77436,101274,39253,23604,69136,22030,100227,67135,77782,47453,111521,165902,121646,146913,42153,95387,82282,31749,218702,57735,67453,74845,167346,90351,109960,140883,217459,274421,165628,177399,144584,76203,38115,129848,87010,107612,271005,63848,185003,140588,93501,27934,61812,96674,52969,231982,91837,56719,71039,115221,231898,59131,115166,93250,94784,100277,165727,59139,114530,52536,72701,157902,128648,184645,59612,103028,117362,92878,76445,78585,106628,107050,93825,287728,435564,143325,86816,87680,42330,76990,56992,105546,162634,90200
agri_aqua,urban,M.bour,118594,227174,208812,286228,343238,169674,151545,323543,151611,194960,230180,336016,130775,370641,332820,417038,492568,304177,418816,122913,450352,86817,501618,311468,170773,839843,819014,500698,842101,163592,377063,617905,707654,450877,239086,211778,142092,237852,117553,358419,205229,1247426,654655,1346495,640330,465959,946152,324656,347247,432508,157849,1088673,606346,817001,468678,367333,395987,455306,132353,512637,311541,287456,170688,311315,660182,482755,159450,202314,299383,147505,253546,248079,494714,454696,140256,369692,415836,175493,354444,676825,461363,663772,104817,338673,308079,400646,461099,605218,302106,354698,534974,221682,324109,709257,230553,295559,74686,306007,447702,417630
