HHID,IWTime,SN,Age,Gender,M_Status,Class,S_Name,Occupation,livedOutside,Address,WhenMove,BirthPlace,MoveHereYear,Caste
2301006,0:10,4,10,1,0,3,PII,4,0,0,-1,0,-1,1
2301006,0:10,2,40,1,1,9,0,5,0,0,-1,N56,2069-02,1
2301006,0:10,1,43,0,1,9,0,2,1,0,-1,0,-1,1
2301006,0:10,3,17,0,0,10,PII,4,0,0,-1,0,-1,1
2301007,0:10,1,55,1,1,3,0,5,1,0,-1,N67,2059-01,1
2301007,0:10,2,57,0,1,3,0,5,1,0,-1,N63,2059-01,1
2301007,0:10,4,22,1,1,12,0,6,0,0,-1,N56,2076-10,1
2301007,0:10,5,24,0,0,12,0,5,0,0,-1,N56,2059-01,1
2301007,0:10,3,26,0,1,12,0,1,0,0,-1,F091,2059-01,1
2301013,0:06,1,49,1,1,0,0,6,0,0,-1,0,-1,3
2301013,0:06,2,51,0,1,7,0,5,1,0,-1,0,-1,3
2301016,0:15,1,55,1,1,0,0,5,0,0,-1,0,-1,1
2301016,0:15,6,7,0,0,1,PII,4,0,N61,2072,N61,2076-12,1
2301016,0:15,10,8,0,0,1,PII,4,0,0,-1,N61,2076-12,1
2301016,0:15,9,11,1,0,5,PII,4,0,0,-1,N61,2076-12,1
2301016,0:15,2,60,0,1,5,0,5,0,0,-1,N68,2029,1
2301016,0:15,5,14,0,0,8,PII,4,0,N61,2069-01,N61,2076-12,1
2301016,0:15,3,37,0,1,9,0,1,0,N61,2069-01,0,-1,1
2301016,0:15,8,29,1,1,12,0,6,0,0,-1,N56,2068-01,1
2301016,0:15,4,34,1,1,12,0,1,0,N61,2069-01,N56,2064-08,1
2301016,0:15,7,34,0,1,10,0,5,0,0,-1,0,-1,1
2301017,0:05,2,25,0,0,12,0,2,0,0,-1,0,-1,1
2301017,0:05,1,47,1,1,10,0,5,0,0,-1,N56,2049-06,1
2301021,0:10,6,1,0,0,0,0,0,1,F001,2078,F091,0,1
2301021,0:10,2,51,1,1,5,0,5,0,0,-1,N56,2062-11,1
2301021,0:10,4,27,1,1,12,0,6,1,F001,2077-06,N78,2071-03,1
2301021,0:10,1,65,0,1,10,0,5,0,0,-1,N61,2018,1
2301021,0:10,5,6,1,0,NS,PII,4,1,F001,2077-06,0,-1,1
2301021,0:10,3,37,0,1,14,0,2,1,F001,2069-11,0,-1,1
2301029,0:03,1,39,1,1,0,0,5,0,0,-1,N57,2057-11,1
2301029,0:03,2,44,0,1,5,0,2,1,0,-1,0,-1,1
2301029,0:03,4,15,0,0,9,PII,4,0,0,-1,0,-1,1
2301029,0:03,3,20,0,0,12,0,0,0,0,-1,0,-1,1
2301037,0:15,10,1,1,0,0,0,0,0,0,-1,0,-1,1
2301037,0:15,7,9,1,0,2,PII,4,0,0,-1,0,-1,1
2301037,0:15,4,65,1,1,5,0,6,1,0,-1,N93,2066-02,1
2301037,0:15,3,77,0,1,8,0,5,1,0,-1,N61,2066-02,1
2301037,0:15,6,29,1,1,12,0,6,0,0,-1,N56,2071-11,1
2301037,0:15,1,31,1,1,12,0,5,0,0,-1,N56,2069-11,1
2301037,0:15,2,36,0,1,12,0,1,1,0,-1,N56,2066-02,1
2301037,0:15,5,32,0,1,16,0,2,0,0,-1,N56,2066-02,1
2301037,0:15,9,6,1,0,KG,PII,4,0,0,-1,0,-1,1
2301037,0:15,8,5,0,0,NS,PII,4,0,0,-1,0,-1,1
2301038,0:05,3,71,1,3,0,0,6,0,0,-1,N64,2040-03,3
2301038,0:05,2,32,0,1,5,0,2,1,F966,2075-03,0,-1,3
2301038,0:05,1,28,1,1,7,0,5,0,0,-1,N78,2072- 3,3
2301038,0:05,5,5,0,0,NS,PII,4,0,0,-1,0,-1,3
2301038,0:05,4,6,1,0,KG,PII,4,0,0,-1,0,-1,3
2301041,0:05,1,50,1,1,3,0,5,0,N56,-1,N10,2051-05,2
2301041,0:05,2,60,0,1,6,0,5,1,N56,-1,N10,2051-05,2
2301041,0:05,3,30,0,1,10,0,2,0,N56,-1,N10,2051-05,2
2301041,0:05,4,30,1,1,10,0,6,1,F082,2075-02,N56,2070-04,2
2301041,0:05,5,5,1,0,KG,PII,4,0,0,-1,0,-1,2
2301043,0:06,2,11,1,0,4,PII,4,0,0,-1,0,-1,1
2301043,0:06,1,30,1,1,9,0,5,0,0,-1,N57,2068-11,1
2301043,0:06,3,40,0,1,10,0,2,1,F965,2078-08,0,-1,1
2301044,0:05,1,56,1,3,0,0,5,0,0,-1,N64,2030-02,1
2301044,0:05,2,14,0,0,7,PII,4,0,0,-1,N56,2073-02,1
2301044,0:05,4,28,0,1,12,0,2,1,F974,2070-02,N56,2073-02,1
2301044,0:05,3,23,1,1,14,0,6,0,0,-1,N71,2074-06,1
2301046,0:10,5,1,0,0,0,0,0,0,0,-1,0,-1,1
2301046,0:10,1,66,0,3,0,0,5,0,0,-1,N02,2036-04,1
2301046,0:10,7,18,1,0,12,0,5,0,0,-1,0,-1,1
2301046,0:10,3,26,1,1,12,0,6,0,0,-1,N76,2072-08,1
2301046,0:10,6,27,0,0,12,0,2,1,F082,2074-05,0,-1,1
2301046,0:10,2,31,0,1,10,0,2,1,F971,2079-01,0,-1,1
2301046,0:10,4,6,0,0,NS,PII,4,0,0,-1,0,-1,1
2301047,0:07,1,38,1,3,3,0,5,0,0,-1,N08,2064-01,2
2301047,0:07,4,12,1,0,6,PII,4,0,0,-1,0,-1,2
2301047,0:07,2,20,0,0,12,PII,4,0,0,-1,N01,2064-01,2
2301047,0:07,3,18,0,0,10,PII,4,0,0,-1,N01,2064-01,2
2301048,0:08,1,45,1,1,0,0,5,0,0,-1,N08,2070-01,2
2301048,0:08,2,46,0,1,5,0,2,1,F966,2076-11,N08,2070-01,2
2301048,0:08,4,14,1,0,7,PII,4,0,0,-1,N08,2070-01,2
2301048,0:08,3,22,1,0,10,PII,4,0,0,-1,N08,2070-01,2
2301053,0:10,1,50,1,1,0,0,5,0,0,-1,N62,2034-01,3
2301053,0:10,2,57,0,1,4,0,3,0,0,-1,0,-1,3
2301053,0:10,3,31,0,1,5,0,0,1,0,-1,0,-1,3
2301053,0:10,4,27,1,1,10,0,6,0,N56,-1,N57,2078-06,3
2301056,0:05,1,50,1,1,0,0,5,0,0,-1,N56,2046-11,3
2301056,0:05,2,51,0,1,0,0,3,1,0,-1,0,-1,3
2301056,0:05,3,24,0,0,10,0,5,1,0,-1,0,-1,3
2301057,0:07,4,2,0,0,0,0,0,0,0,-1,0,-1,3
2301057,0:07,1,60,1,3,0,0,5,0,0,-1,0,-1,3
2301057,0:07,5,23,0,0,5,0,2,0,N61,2072-01,0,-1,3
2301057,0:07,2,22,1,1,7,0,5,0,0,-1,N56,2073-11,3
2301057,0:07,3,34,0,1,7,0,2,1,F974,2078-09,0,-1,3
2301058,0:05,1,38,1,1,7,0,5,0,0,-1,N78,2056-02,3
2301058,0:05,2,45,0,1,8,0,3,1,0,-1,0,-1,3
2301058,0:05,4,16,1,0,9,PII,4,0,0,-1,0,-1,3
2301058,0:05,3,21,0,0,12,0,2,1,F971,2078-08,0,-1,3
2301059,0:05,2,54,0,1,2,0,5,0,0,-1,0,-1,3
2301059,0:05,1,45,1,1,9,0,5,0,0,-1,N56,2053-05,3
2301059,0:05,4,19,0,0,10,0,5,0,0,-1,0,-1,3
2301059,0:05,3,24,0,0,10,0,2,1,F966,2076-10,0,-1,3
2301060,0:07,4,14,1,0,7,PII,4,0,0,-1,0,-1,3
2301060,0:07,1,39,1,1,7,0,5,0,0,-1,N56,2055-01,3
2301060,0:07,3,18,0,0,10,PII,4,0,0,-1,0,-1,3
2301060,0:07,2,42,0,1,10,0,2,1,F971,2074-05,0,-1,3
2301068,0:04,4,1,1,0,0,0,0,0,0,-1,0,-1,2
2301068,0:04,3,7,1,0,1,PII,4,0,0,-1,0,-1,2
2301068,0:04,1,30,1,1,9,0,5,0,0,-1,N10,2079-08,2
2301068,0:04,2,38,0,1,10,0,5,1,F091,2070-05,N10,2058-09,2
2301069,0:06,1,52,1,1,0,0,5,0,0,-1,N56,2041-11,1
2301069,0:06,2,60,0,1,9,0,0,0,0,-1,N61,2024-05,1
2301069,0:06,3,20,0,0,10,0,2,0,0,-1,0,-1,1
2301070,0:11,7,1,1,0,0,0,0,0,0,-1,0,-1,2
2301070,0:11,3,62,1,1,0,0,5,0,0,-1,N64,2072-01,2
2301070,0:11,2,70,0,1,7,0,5,1,0,-1,N64,2072-01,2
2301070,0:11,5,26,0,0,12,0,2,1,F061,2075-10,N53,2072-01,2
2301070,0:11,1,28,1,1,10,0,5,1,0,-1,N64,2072-01,2
2301070,0:11,4,32,0,1,10,0,2,1,F091,2064-09,N64,2072-01,2
2301070,0:11,6,6,0,0,NS,PII,4,0,0,-1,F091,2075-10,2
2301071,0:08,1,35,1,1,2,0,5,0,0,-1,N10,2066-01,2
2301071,0:08,3,11,0,0,4,PII,4,0,0,-1,0,-1,2
2301071,0:08,4,28,0,1,10,0,2,1,F965,2075-09,N10,2066-01,2
2301071,0:08,2,39,0,1,10,0,5,1,0,-1,N10,2066-01,2
2301071,0:08,5,28,1,1,12,0,5,0,0,-1,N10,2078-05,2
2301072,0:06,1,41,1,1,0,0,5,0,0,-1,N10,2067-09,2
2301072,0:06,5,12,0,0,6,PII,4,0,0,-1,N10,2067-09,2
2301072,0:06,6,13,1,0,7,PII,4,0,0,-1,N10,2067-09,2
2301072,0:06,2,40,0,1,8,0,5,1,0,-1,N10,2067-09,2
2301072,0:06,4,20,0,0,12,PII,4,0,0,-1,N10,2067-09,2
2301072,0:06,3,21,0,0,12,PII,4,0,0,-1,N10,2067-09,2
2301073,0:07,5,68,1,1,0,0,6,0,0,-1,N62,2071-01,1
2301073,0:07,1,45,1,1,4,0,5,1,0,-1,N63,2071-01,1
2301073,0:07,4,79,0,1,8,0,0,0,0,-1,N62,2071-01,1
2301073,0:07,2,46,0,1,9,0,1,1,0,-1,N62,2071-01,1
2301073,0:07,3,19,0,0,11,PII,4,0,0,-1,N56,2071-01,1
2301074,0:07,2,52,1,1,0,0,5,0,0,-1,N56,2043-08,3
2301074,0:07,5,14,0,0,7,PII,4,0,0,-1,0,-1,3
2301074,0:07,1,30,1,1,7,0,5,0,0,-1,N56,2064-05,3
2301074,0:07,4,35,0,1,10,0,2,1,N01,2077-08,0,-1,3
2301074,0:07,3,59,0,1,10,0,5,1,0,-1,N63,2043-01,3
2301075,0:07,5,58,1,1,0,0,3,0,0,-1,N56,2037-03,3
2301075,0:07,4,67,0,1,0,0,1,0,0,-1,N62,2020-12,3
2301075,0:07,3,8,1,0,2,PII,4,0,0,-1,0,-1,3
2301075,0:07,2,37,0,1,5,0,5,1,F971,2071-05,0,-1,3
2301075,0:07,1,24,1,1,8,0,5,0,0,-1,N62,2071-06,3
2301086,0:04,2,49,1,1,0,0,5,1,0,-1,N56,2053-08,2
2301086,0:04,1,55,0,1,4,0,1,1,0,-1,0,-1,2
2301086,0:04,3,25,1,0,14,0,2,1,0,-1,0,-1,2
2301087,0:06,2,46,1,1,7,0,5,0,0,-1,N57,2058-06,2
2301087,0:06,1,51,0,1,10,0,5,1,0,-1,N57,2058-06,2
2301087,0:06,4,20,1,0,12,PII,4,0,0,-1,0,-1,2
2301087,0:06,3,26,1,0,14,PII,4,0,0,-1,0,-1,2
2301092,0:09,3,82,0,1,0,0,5,0,0,-1,N61,2063-01,1
2301092,0:09,4,82,1,1,0,0,5,0,0,-1,N61,2063-01,1
2301092,0:09,7,7,0,0,1,PII,4,0,0,-1,0,-1,1
2301092,0:09,1,50,1,1,6,0,5,0,0,-1,N56,2063-01,1
2301092,0:09,10,21,0,0,11,0,2,1,F971,2078-01,N78,2063-01,1
2301092,0:09,9,23,1,0,12,PII,2,0,0,-1,N78,2063-01,1
2301092,0:09,6,30,1,1,10,0,5,0,0,-1,N78,2063-01,1
2301092,0:09,5,31,0,1,10,0,5,0,0,-1,N78,2063-01,1
2301092,0:09,2,55,0,1,10,0,5,0,0,-1,N78,2063-01,1
2301092,0:09,8,5,1,0,NS,PII,4,0,0,-1,0,-1,1
2301093,0:05,4,71,1,1,0,0,5,0,0,-1,N61,2057-02,1
2301093,0:05,3,75,0,1,10,0,5,0,0,-1,N61,2057-02,1
2301093,0:05,2,33,1,1,12,0,5,0,0,-1,N56,2070-08,1
2301093,0:05,1,43,0,1,12,0,5,0,0,-1,N56,2057-02,1
2301093,0:05,5,7,0,0,KG,PII,4,0,0,-1,0,-1,1
2301094,0:07,4,15,1,0,8,PII,4,0,0,-1,0,-1,1
2301094,0:07,2,41,1,1,9,0,5,0,0,-1,N56,2058-03,1
2301094,0:07,3,19,1,0,11,PII,4,0,0,-1,0,-1,1
2301094,0:07,5,5,0,0,KG,PII,4,0,0,-1,0,-1,1
2301094,0:07,1,45,0,1,10,0,5,0,0,-1,N56,2057-03,1
2301096,0:06,3,70,1,3,0,0,0,0,0,-1,N68,2014-09,1
2301096,0:06,4,7,1,0,1,PII,4,0,0,-1,0,-1,1
2301096,0:06,1,27,1,1,9,0,5,0,0,-1,N78,2072-03,1
2301096,0:06,2,30,0,1,9,0,2,1,N01,2078-08,0,-1,1
2301096,0:06,5,5,1,0,NS,PII,4,0,0,-1,0,-1,1
2301099,0:10,1,41,1,1,2,0,5,0,0,-1,0,-1,2
2301099,0:10,7,14,0,0,6,PII,4,0,0,-1,0,-1,2
2301099,0:10,2,52,0,1,8,0,2,1,0,-1,N57,2032-10,2
2301099,0:10,6,16,1,0,9,PII,4,0,0,-1,0,-1,2
2301099,0:10,4,19,1,0,12,0,5,0,0,-1,0,-1,2
2301099,0:10,5,17,1,0,10,PII,4,0,0,-1,0,-1,2
2301099,0:10,3,21,1,0,10,PII,4,0,0,-1,0,-1,2
2301100,0:06,5,89,1,3,0,0,0,0,0,-1,N57,2036-10,2
2301100,0:06,4,13,0,0,7,PII,4,0,0,-1,0,-1,2
2301100,0:06,2,37,1,1,7,0,5,0,0,-1,N56,2062-03,2
2301100,0:06,1,48,0,1,9,0,5,1,0,-1,N57,2037-10,2
2301100,0:06,3,16,1,0,10,PII,4,0,0,-1,0,-1,2
2301104,0:04,1,43,1,1,0,0,5,1,0,-1,N56,2072-02,3
2301104,0:04,2,52,0,1,0,0,3,1,0,-1,N56,2072-02,3
2301104,0:04,3,24,0,0,12,0,3,0,0,-1,N56,2072- 02,3
2301105,0:05,2,40,1,1,4,0,5,0,0,-1,N56,2061-02,2
2301105,0:05,5,10,0,0,5,PII,4,0,0,-1,0,-1,2
2301105,0:05,4,12,1,0,6,PII,4,0,0,-1,0,-1,2
2301105,0:05,1,52,0,1,10,0,5,1,0,-1,N56,2061-02,2
2301105,0:05,3,18,1,0,11,PII,4,0,0,-1,0,-1,2
2301108,0:06,1,50,1,2,0,0,5,0,0,-1,N57,2049-01,2
2301108,0:06,2,18,0,0,9,PII,4,0,0,-1,0,-1,2
2301111,0:05,4,11,0,0,4,PII,4,0,0,-1,0,-1,1
2301111,0:05,3,12,0,0,5,PII,4,0,0,-1,0,-1,1
2301111,0:05,1,31,1,1,7,0,5,0,0,-1,N62,2066-06,1
2301111,0:05,2,36,0,1,11,0,2,1,F242,2078-09,0,-1,1
2301113,0:15,8,1,0,0,0,0,0,0,0,-1,0,-1,2
2301113,0:15,2,60,1,1,0,0,5,0,0,-1,N02,2036-01,2
2301113,0:15,1,69,0,1,0,0,5,0,0,-1,N57,2035-08,2
2301113,0:15,6,6,1,0,1,PII,4,0,0,-1,0,-1,2
2301113,0:15,4,33,1,1,1,0,6,0,0,-1,0,-1,2
2301113,0:15,5,9,1,0,3,PII,4,0,0,-1,0,-1,2
2301113,0:15,3,31,0,1,4,0,2,0,0,-1,0,-1,2
2301113,0:15,11,15,0,0,9,PII,4,0,0,-1,N11,2064-04,1
2301113,0:15,10,26,0,0,10,0,2,0,0,-1,0,-1,2
2301113,0:15,9,30,0,0,12,0,0,1,0,-1,0,-1,2
2301113,0:15,7,4,1,0,NS,PII,4,0,0,-1,0,-1,2
2301116,0:10,6,30,1,1,0,0,5,0,0,-1,N25,2064-01,2
2301116,0:10,2,69,0,3,0,0,5,0,0,-1,N57,2026-07,2
2301116,0:10,7,28,1,0,2,0,2,1,F060,2069-02,0,-1,2
2301116,0:10,4,11,0,0,3,PII,4,0,0,-1,0,-1,2
2301116,0:10,5,35,0,1,3,0,2,1,0,-1,0,-1,2
2301116,0:10,3,14,1,0,8,PII,4,0,0,-1,0,-1,2
2301116,0:10,1,18,1,0,11,PII,4,0,0,-1,0,-1,2
2301122,0:04,3,3,0,0,0,0,0,0,0,-1,0,-1,2
2301122,0:04,1,23,1,1,9,0,5,0,0,-1,0,-1,2
2301122,0:04,2,34,0,1,10,0,3,1,N61,2078-09,0,-1,2
2301124,0:06,4,42,0,1,5,0,2,1,F966,2075-04,0,-1,2
2301124,0:06,1,34,1,1,7,0,5,0,0,-1,N56,2060-02,2
2301124,0:06,2,16,1,0,10,PII,4,0,0,-1,0,-1,2
2301124,0:06,3,4,0,0,NS,PII,4,0,0,-1,0,-1,2
2301125,0:07,2,47,1,1,4,0,5,1,0,-1,N12,2057-01,1
2301125,0:07,4,22,0,0,12,0,0,0,0,-1,N12,2057-01,1
2301125,0:07,1,28,1,0,12,0,5,1,0,-1,N12,2057-01,1
2301125,0:07,3,25,1,0,10,0,2,1,F971,2075-08,N12,2057-01,1
2301126,0:07,3,4,0,0,1,PII,4,0,0,-1,0,-1,2
2301126,0:07,5,85,0,1,4,0,0,0,0,-1,N08,2035-01,2
2301126,0:07,1,44,0,1,8,0,5,1,0,-1,N57,2035-01,2
2301126,0:07,4,16,0,0,9,PII,4,0,0,-1,0,-1,2
2301126,0:07,2,29,1,1,10,0,2,1,F357,2078-10,N48,2070-11,2
2301127,0:07,4,14,1,0,8,PII,4,0,0,-1,N55,2077-01,1
2301127,0:07,1,43,1,1,9,0,5,0,0,-1,N29,2077-01,1
2301127,0:07,2,54,0,1,11,0,5,0,0,-1,N55,2077-01,1
2301127,0:07,3,25,0,0,14,0,2,0,0,-1,N55,2077-01,1
2301128,0:06,1,40,0,1,2,0,3,0,0,-1,N57,2061-06,3
2301128,0:06,5,9,1,0,3,PII,4,0,0,-1,0,-1,3
2301128,0:06,2,45,1,1,6,0,5,0,0,-1,N57,2061-06,3
2301128,0:06,4,14,1,0,8,PII,4,0,0,-1,0,-1,3
2301128,0:06,3,18,1,0,11,PII,4,0,0,-1,0,-1,3
2301129,0:13,2,43,1,1,0,0,5,0,N48,2074-02,N48,2064-02,1
2301129,0:13,1,52,0,1,4,0,5,0,0,-1,N48,2064-02,1
2301129,0:13,3,23,0,1,5,0,3,0,0,-1,N48,2064-02,1
2301129,0:13,5,18,0,0,6,0,3,0,0,-1,N48,2064-02,1
2301129,0:13,6,17,0,0,9,PII,4,0,N48,2077-12,N48,2064-02,1
2301129,0:13,4,19,1,1,10,0,6,0,0,-1,N48,2077-08,1
2301130,0:06,3,9,1,0,3,PII,4,0,0,-1,N65,2072-06,1
2301130,0:06,1,29,1,1,10,0,5,0,0,-1,N56,2072-06,1
2301130,0:06,2,39,0,1,10,0,2,0,N57,2075-02,N65,2072-06,1
2301130,0:06,4,3,0,0,PG,PII,4,0,0,-1,0,-1,1
2301132,0:10,1,49,1,3,0,0,5,0,0,-1,N11,2052-01,1
2301132,0:10,2,15,0,0,8,PII,4,0,0,-1,0,-1,1
2301132,0:10,3,22,1,0,12,0,0,0,0,-1,0,-1,1
2301132,0:10,4,25,0,2,10,0,2,0,N01,2072-06,0,-1,1
2304001,0:05,4,37,0,1,0,0,5,0,0,-1,0,-1,1
2304001,0:05,1,73,1,1,0,0,5,0,0,-1,N62,2022-11,1
2304001,0:05,2,75,0,1,0,0,5,0,0,-1,N62,2022-11,1
2304001,0:05,3,43,1,1,7,0,5,1,0,-1,0,-1,1
2304002,0:04,1,50,1,1,0,0,5,0,0,-1,N56,2044-11,1
2304002,0:04,2,60,0,1,8,0,5,1,0,-1,0,-1,1
2304003,0:09,6,67,1,1,0,0,5,0,0,-1,N68,2020-01,1
2304003,0:09,5,79,0,1,0,0,0,0,0,-1,N61,2009-02,1
2304003,0:09,4,14,1,0,7,PII,4,0,0,-1,0,-1,1
2304003,0:09,2,41,0,1,8,0,2,1,F966,2078-08,0,-1,1
2304003,0:09,1,37,1,1,10,0,5,0,0,-1,N56,2059-10,1
2304003,0:09,3,18,1,0,11,PII,4,0,0,-1,0,-1,1
2304004,0:04,2,47,1,1,8,0,5,0,0,-1,N56,2049-03,1
2304004,0:04,1,53,0,1,8,0,5,1,0,-1,0,-1,1
2304006,0:09,7,75,1,1,0,0,0,0,0,-1,N65,2011-01,3
2304006,0:09,6,82,0,1,0,0,0,0,0,-1,N56,2011-01,3
2304006,0:09,4,10,1,0,3,PII,4,0,0,-1,N65,2070-10,3
2304006,0:09,1,31,1,1,5,0,5,1,0,-1,N65,2070-10,3
2304006,0:09,3,14,1,0,7,PII,4,0,0,-1,N65,2070-10,3
2304006,0:09,2,34,0,1,7,0,2,1,F091,2059-05,N65,2070-10,3
2304006,0:09,5,5,0,0,NS,PII,4,0,0,-1,0,-1,3
2304007,0:07,5,64,1,3,0,0,0,0,0,-1,N64,2020-01,1
2304007,0:07,6,89,1,3,0,0,0,0,0,-1,N64,2020-01,1
2304007,0:07,4,14,0,0,7,PII,4,0,0,-1,0,-1,1
2304007,0:07,1,40,0,1,8,0,5,1,0,-1,0,-1,1
2304007,0:07,2,38,1,1,10,0,5,0,0,-1,N64,2058-11,1
2304007,0:07,3,19,0,0,12,PII,4,0,0,-1,0,-1,1
2304009,0:06,5,65,1,1,0,0,5,0,0,-1,N81,2037-10,1
2304009,0:06,4,70,0,1,0,0,5,0,0,-1,N61,2030-06,1
2304009,0:06,1,27,1,1,10,0,6,0,0,-1,N56,2072-02,1
2304009,0:06,2,35,0,1,12,0,2,0,0,-1,0,-1,1
2304009,0:06,3,6,0,0,NS,PII,4,0,0,-1,0,-1,1
2304010,0:10,1,56,1,1,0,0,5,0,0,-1,N56,2048-11,4
2304010,0:10,2,57,0,1,6,0,5,0,0,-1,0,-1,4
2304010,0:10,6,21,0,0,12,PII,4,0,0,-1,0,-1,4
2304010,0:10,5,23,1,0,12,PII,4,0,0,-1,0,-1,4
2304010,0:10,4,27,1,0,12,PII,4,0,0,-1,0,-1,4
2304010,0:10,3,30,1,0,14,PII,4,0,0,-1,0,-1,4
2304011,0:09,6,2,0,0,0,0,0,0,0,-1,0,-1,1
2304011,0:09,2,64,1,1,0,0,5,0,0,-1,N68,2023-06,1
2304011,0:09,1,66,0,1,0,0,5,0,0,-1,N61,2030-11,1
2304011,0:09,5,9,1,0,1,PII,4,0,0,-1,0,-1,1
2304011,0:09,7,13,1,0,7,PII,4,0,0,-1,N56,2067-05,1
2304011,0:09,4,36,1,1,12,0,2,0,0,-1,N56,2069-03,1
2304011,0:09,3,40,0,1,12,0,2,0,0,-1,0,-1,1
2304014,0:07,1,55,1,1,8,0,5,0,0,-1,F091,2043-10,1
2304014,0:07,5,31,0,0,12,0,2,1,F045,2074-05,0,-1,1
2304014,0:07,2,59,0,1,12,0,5,0,0,-1,0,-1,1
2304014,0:07,3,33,0,1,14,0,2,0,N01,2068-05,0,-1,1
2304014,0:07,4,30,1,1,16,0,2,0,N78,2078-01,N78,2077-08,1
2304015,0:07,5,65,1,3,0,0,5,0,0,-1,N56,2030-11,1
2304015,0:07,4,12,0,0,6,PII,4,0,0,-1,0,-1,1
2304015,0:07,3,17,1,0,12,PII,4,0,0,-1,0,-1,1
2304015,0:07,1,38,1,1,10,0,5,0,0,-1,N56,2059-11,1
2304015,0:07,2,42,0,1,10,0,2,1,F971,2066-09,0,-1,1
2304020,0:10,2,61,1,1,0,0,5,0,0,-1,N56,2038-02,3
2304020,0:10,1,65,0,1,0,0,5,0,0,-1,N68,2019,3
2304020,0:10,3,31,0,2,6,0,2,0,0,-1,0,-1,3
2304020,0:10,4,6,0,0,NS,PII,4,0,0,-1,0,-1,3
2304021,0:05,2,38,0,1,3,0,2,1,F966,2075-04,0,-1,3
2304021,0:05,5,11,1,0,6,PII,4,0,0,-1,0,-1,3
2304021,0:05,1,37,1,1,6,0,5,0,0,-1,0,-1,3
2304021,0:05,4,13,0,0,7,PII,4,0,0,-1,0,-1,3
2304021,0:05,3,18,0,0,9,PII,4,0,0,-1,0,-1,3
2304022,0:06,4,4,0,0,0,0,0,0,0,-1,0,-1,3
2304022,0:06,2,43,1,1,0,0,5,0,0,-1,N78,2049-04,3
2304022,0:06,1,50,0,1,0,0,5,1,0,-1,0,-1,3
2304022,0:06,3,20,0,0,10,PII,4,0,0,-1,0,-1,3
2304024,0:05,1,36,0,1,7,0,2,1,0,-1,0,-1,5
2304024,0:05,2,35,1,1,8,0,5,0,0,-1,N56,2065-01,5
2304025,0:03,4,1,1,0,0,0,0,0,0,-1,0,-1,5
2304025,0:03,2,28,1,1,10,0,6,0,0,-1,N56,2072-05,5
2304025,0:03,1,30,0,1,10,0,5,1,0,-1,0,-1,5
2304025,0:03,3,7,1,0,KG,PII,4,0,0,-1,0,-1,5
2304026,0:07,2,40,0,1,0,0,3,0,0,-1,N56,2045-02,5
2304026,0:07,1,36,1,1,6,0,5,0,0,-1,N56,2058-03,5
2304026,0:07,3,18,0,0,7,0,3,0,0,-1,0,-1,5
2304027,0:07,4,12,0,0,5,PII,4,0,0,-1,0,-1,1
2304027,0:07,3,15,0,0,8,PII,4,0,0,-1,0,-1,1
2304027,0:07,1,33,1,1,9,0,5,0,0,-1,N81,2063-03,1
2304027,0:07,2,39,0,1,9,0,2,1,0,-1,0,-1,1
2304028,0:06,1,39,1,1,4,0,5,0,0,-1,N56,2060-11,1
2304028,0:06,4,15,0,0,8,PII,4,0,0,-1,0,-1,1
2304028,0:06,3,17,0,0,9,PII,4,0,0,-1,0,-1,1
2304028,0:06,2,44,0,1,10,0,1,1,0,-1,0,-1,1
2304029,0:04,4,7,1,0,1,PII,4,0,0,-1,0,-1,1
2304029,0:04,3,10,1,0,5,PII,4,0,0,-1,0,-1,1
2304029,0:04,1,30,1,1,10,0,5,0,0,-1,N49,2059-02,1
2304029,0:04,2,32,0,1,10,0,1,0,0,-1,0,-1,1
2304030,0:10,1,40,1,1,6,0,6,0,0,-1,N56,2048-10,1
2304030,0:10,2,49,0,1,7,0,5,0,0,-1,0,-1,1
2304030,0:10,3,26,0,0,12,PII,2,0,0,-1,0,-1,1
2304031,0:05,3,2,1,0,0,0,0,0,0,-1,0,-1,5
2304031,0:05,2,29,1,1,3,0,5,0,0,-1,N56,2076-11,5
2304031,0:05,1,29,0,1,7,0,2,0,0,-1,0,-1,5
2304032,0:06,1,38,0,3,0,0,2,0,0,-1,0,-1,5
2304032,0:06,2,15,1,0,8,PII,4,0,0,-1,0,-1,5
2304032,0:06,3,19,0,0,10,0,2,0,0,-1,0,-1,5
2304033,0:08,2,58,1,1,0,0,5,0,0,-1,N56,2035-11,1
2304033,0:08,1,72,0,1,0,0,5,0,0,-1,N61,2017-10,1
2304033,0:08,3,31,0,1,16,0,2,0,0,-1,0,-1,1
2304033,0:08,5,27,0,0,10,0,2,1,F966,2078-05,0,-1,1
2304033,0:08,4,29,0,0,14,0,2,0,0,-1,0,-1,1
2304034,0:04,2,55,1,1,7,0,5,1,0,-1,N68,2048-02,1
2304034,0:04,1,58,0,1,10,0,5,1,0,-1,N97,2048-02,1
2304034,0:04,3,18,0,0,11,PII,4,0,0,-1,0,-1,1
2304034,0:04,4,28,0,0,14,PII,4,1,F081,2073-01,0,-1,1
2304035,0:06,2,48,1,1,4,0,5,0,0,-1,N68,2047-11,1
2304035,0:06,1,50,0,1,9,0,5,0,0,-1,N68,2046-10,1
